lat,lng
-22.951838,-43.3546
-22.811487,-43.3207177
-22.8662065,-43.2723801
-22.9481688,-43.3626721
-22.948215,-43.365327
-22.878864,-43.4914498
-22.9424053,-43.3621426
-22.889874,-43.4824518
-22.9442116,-43.3678663
-22.9481688,-43.3626721
-22.8864743,-43.4864356
-22.8650795,-43.2738113
-22.8313558,-43.302223
-22.9442262,-43.3678585
-22.948695,-43.361348
-22.9078627,-43.265928099999996
-22.8916605,-43.4206169
-22.8604006,-43.4884116
-22.8453344,-43.3558285
-22.9166392,-43.3570275
-22.8472161,-43.2754407
-22.8194873,-43.378731
-22.9052507,-43.2340127
-22.9641669,-43.1898623
-22.9645712,-43.1897517
-22.8563671,-43.4898556
-22.8673416,-43.479295
-22.823506,-43.2751294
-22.9192881,-43.1905117
-22.9645712,-43.1897517
-22.8604006,-43.4884116
-22.8620054,-43.4901391
-22.91364,-43.356521
-22.9481688,-43.3626721
-22.8648423,-43.4771013
-22.903701,-43.3455356
-22.8634421,-43.2780966
-22.8599396,-43.3228649
-22.8923941,-43.4177244
-22.8593331,-43.275475900000004
-22.9481688,-43.3626721
-22.9149256,-43.348209
-22.8792069,-43.2155524
-22.951587,-43.356041
-22.9481688,-43.3626721
-22.8208745,-43.3831147
-22.9645712,-43.1897517
-22.9641669,-43.1898623
-22.9038403,-43.3530106
-22.9187728,-43.1984836
-22.903701,-43.3455356
-22.8136986,-43.3765478
-22.8725334,-43.3363639
-22.9187728,-43.1984836
-22.9187728,-43.1984836
-22.8742263,-43.4685442
-22.8603816,-43.488433
-22.9149118,-43.3479471
-22.9089149,-43.2563622
-22.9089901,-43.2562784
-22.9133907,-43.3563701
-22.8250395,-43.3494536
-22.9002778,-43.1952778
-22.879127,-43.305454
-22.879617,-43.304843
-22.879617,-43.304843
-22.9149256,-43.348209
-22.8604006,-43.4884116
-22.874402,-43.5138027
-22.9252336,-43.2053404
-22.8604006,-43.4884116
-22.925017,-43.216439
-22.947321,-43.1943601
-22.9078627,-43.265928099999996
-22.8612593,-43.2758573
-22.9481688,-43.3626721
-22.8148203,-43.2302931
-22.9202268,-43.1966092
-22.903701,-43.3455356
-22.8348419,-43.383496
-22.925621,-43.216849
-22.8493439,-43.3402104
-22.8677888,-43.4248795
-22.8902529,-43.4529337
-22.8654866,-43.2619815
-22.9149118,-43.3479471
-22.9473222,-43.1952837
-22.9047379,-43.35523
-22.9047379,-43.35523
-22.913155,-43.356179
-22.8472161,-43.2754407
-22.8208745,-43.3831147
-22.8185529,-43.2936949
-22.9254408,-43.2152309
-22.8604006,-43.4884116
-22.9536329,-43.189674600000004
-22.8499538,-43.3046417
-22.8469239,-43.2969005
-22.8593331,-43.275475900000004
-22.9089651,-43.2563063
-22.8639186,-43.2476439
-22.872736,-43.419491
-22.9473222,-43.1952837
-22.8675722,-43.3252865
-22.8936111,-43.3163889
-22.916975,-43.342545
-22.8700287,-43.4775467
-22.8200131,-43.3459522
-22.8700695,-43.2626042
-22.8656361,-43.2827955
-22.8620054,-43.4901391
-22.8600881,-43.4863223
-22.8703855,-43.4798073
-22.8740996,-43.4787222
-22.9356777,-43.2033453
-22.845706,-43.280248
-22.9347222,-43.2047222
-22.870513,-43.479938
-22.816245,-43.3007705
-22.816245,-43.3007705
-22.903701,-43.3455356
-22.845706,-43.280248
-22.851121,-43.247006
-22.846732,-43.275743
-22.9901306,-43.2331844
-22.8763107,-43.4302937
-22.928655,-43.6643448
-22.8613329,-43.48742
-22.8763107,-43.4302937
-22.8969198,-43.3516802
-22.8401095,-43.3780741
-22.903701,-43.3455356
-22.8472161,-43.2754407
-22.8400672,-43.3203909
-22.905076,-43.354814
-22.8868567,-43.3412253
-22.8073899,-43.3217608
-22.8488858,-43.3214289
-22.8558216,-43.315785
-22.811487,-43.3207177
-22.862115,-43.490855
-22.8613889,-43.4211111
-22.8588459,-43.4892169
-22.9230494,-43.3739788
-22.8489448,-43.2815481
-22.8650001,-43.293624199999996
-22.9252336,-43.2053404
-22.8926246,-43.2397455
-22.9230494,-43.3739788
-22.8614271,-43.4952227
-22.9008761,-43.3623022
-22.8362719,-43.381828
-22.8759836,-43.3024082
-22.7946849,-43.2086681
-22.8469239,-43.2969005
-22.8654866,-43.2619815
-22.8388125,-43.2950253
-22.923314,-43.1795422
-22.878864,-43.4914498
-22.9481688,-43.3626721
-22.92669,-43.2345437
-22.8209547,-43.3831538
-22.8856237,-43.3481044
-22.8948757,-43.3630633
-22.8351531,-43.320471
-22.8626395,-43.2539991
-22.8401095,-43.3780741
-22.9160314,-43.2123756
-22.958323,-43.3517018
-22.8761113,-43.2746546
-22.8885835,-43.4778848
-22.877127,-43.3021914
-22.9879841,-43.2479825
-22.91,-43.2575
-22.9136977,-43.1787502
-22.8277965,-43.3107252
-22.9641669,-43.1898623
-22.9295263,-43.2262719
-22.9879841,-43.2479825
-22.8391092,-43.3111591
-22.8796092,-43.2542528
-22.9032639,-43.270266
-22.9046925,-43.357058
-22.8255312,-43.34446
-22.8331178,-43.3022257
-22.9102021,-43.2122385
-22.8662669,-43.3318801
-22.9036286,-43.3538941
-22.9034756,-43.3538595
-22.8756024,-43.320568
-22.8520103,-43.3468065
-22.8763889,-43.3033333
-22.9893864,-43.2457753
-22.8211375,-43.2857664
-22.9210814,-43.1950505
-22.9038065,-43.3533139
-22.9180113,-43.3610277
-22.8604006,-43.4884116
-22.907639,-43.265585
-22.9707659,-43.3886141
-22.9152533,-43.4208262
-22.9047379,-43.35523
-22.8624406,-43.2747796
-22.9047379,-43.35523
-22.8208708,-43.383113
-22.8429787,-43.2938186
-22.9047379,-43.35523
-22.9435434,-43.2412996
-22.916425,-43.344518
-22.902384,-43.316809
-22.9435434,-43.2412996
-22.8791502,-43.3215139
-22.8830377,-43.2457507
-22.9481688,-43.3626721
-22.8613778,-43.495223
-22.8722222,-43.2913889
-22.8593331,-43.275475900000004
-22.8613778,-43.495223
-22.9151971,-43.4210123
-22.9821838,-43.2154334
-22.8654866,-43.2619815
-22.8968333,-43.4877927
-22.8621542,-43.3330401
-22.8094553,-43.3089519
-22.8564826,-43.3849845
-22.8820321,-43.2496748
-22.9355139,-43.5573113
-22.9230494,-43.3739788
-22.829247,-43.358098
-22.925686,-43.215549
-22.8472161,-43.2754407
-23.0222784,-43.4466191
-22.8604006,-43.4884116
-22.8966753,-43.245079
-22.8208745,-43.3831147
-22.8820321,-43.2496748
-22.820816,-43.38332
-22.8812047,-43.3753841
-22.985435,-43.2228685
-22.926216,-43.196518
-22.9254511,-43.2197055
-22.924384,-43.2119978
-22.8208745,-43.3831147
-22.8166407,-43.3796493
-22.8654866,-43.2619815
-22.9012039,-43.2495281
-22.8830377,-43.2457507
-22.925686,-43.215549
-22.825523,-43.374794
-22.8820321,-43.2496748
-22.9226205,-43.1915722
-22.9277778,-43.2483333
-22.9632188,-43.1904874
-22.8814998,-43.2603494
-22.8484493,-43.2770202
-22.8776307,-43.336963
-22.948371,-43.193533
-22.8678642,-43.2974787
-22.8773389,-43.3021275
-22.8561214,-43.4929487
-22.8604006,-43.4884116
-22.8820321,-43.2496748
-22.9267401,-43.3485722
-22.84695,-43.250619
-22.9110577,-43.2564735
-22.8830377,-43.2457507
-22.9002778,-43.1952778
-22.8693297,-43.4161578
-22.8255312,-43.34446
-22.8472161,-43.2754407
-22.8431474,-43.2703791
-22.8627778,-43.3152778
-22.90649,-43.357162
-22.91,-43.2575
-22.9605752,-43.168836400000004
-22.9265909,-43.196254
-22.8377077,-43.3735461
-22.9313564,-43.3621042
-22.8247001,-43.3965411
-22.8890867,-43.4500962
-22.9052507,-43.2340127
-22.9073529,-43.5531132
-22.8166407,-43.3796493
-22.8725334,-43.3363639
-22.9283017,-43.3738575
-22.930939,-43.37459
-22.8314576,-43.3476067
-22.8662065,-43.2723801
-22.9481688,-43.3626721
-22.9048084,-43.3550791
-22.9435434,-43.2412996
-22.8759836,-43.3024082
-22.9048871,-43.354328100000004
-22.8604006,-43.4884116
-22.9048084,-43.3550791
-22.8494364,-43.381941
-22.9110577,-43.2564735
-22.9048084,-43.3550791
-22.8593331,-43.275475900000004
-22.9395041,-43.2515359
-22.904184,-43.240213
-22.9052507,-43.2340127
-22.8986468,-43.3523871
-22.8472161,-43.2754407
-22.8581095,-43.4875308
-22.8863349,-43.3219651
-22.8506112,-43.3777757
-22.9078116,-43.3572112
-23.0019203,-43.6382914
-22.8522342,-43.3829303
-22.9029846,-43.3554123
-22.8759836,-43.3024082
-22.8391092,-43.3111591
-22.9047379,-43.35523
-22.9481688,-43.3626721
-22.8818886,-43.5770437
-22.9196001,-43.2855347
-22.8881418,-43.2755334
-22.9052507,-43.2340127
-22.8618693,-43.3229566
-22.864264,-43.337016
-22.864393,-43.337153
-22.9048084,-43.3550791
-22.8627778,-43.3152778
-22.9048084,-43.3550791
-22.903701,-43.3455356
-22.8401095,-43.3780741
-22.863546,-43.336362
-22.903701,-43.3455356
-22.8897769,-43.344637
-22.9133505,-43.4156585
-22.8453344,-43.3558285
-22.903701,-43.3455356
-22.8284063,-43.3713024
-22.8184513,-43.3030143
-22.913048,-43.356161
-22.8780979,-43.4483194
-22.863262,-43.334998
-22.8999702,-43.1946941
-22.8633029,-43.334745
-22.9537359,-43.3829807
-22.9002778,-43.1952778
-22.8728368,-43.2409215
-22.864264,-43.337016
-22.9047379,-43.35523
-22.8675722,-43.3252865
-22.8759836,-43.3024082
-22.9047379,-43.35523
-22.9076238,-43.354805
-22.8317027,-43.3799687
-22.8317027,-43.3799687
-22.9072608,-43.3548937
-22.9078627,-43.265928099999996
-22.8603523,-43.4886467
-22.8604006,-43.4884116
-22.903701,-43.3455356
-22.903701,-43.3455356
-22.9157052,-43.3866752
-22.9076238,-43.354805
-22.900806,-43.362384
-22.9149118,-43.3479471
-22.9060649,-43.3546168
-22.8600128,-43.315981
-22.9082992,-43.3553134
-22.9044103,-43.354867
-22.8344715,-43.3855883
-22.8379762,-43.3572785
-22.8562422,-43.492571
-22.8169799,-43.2957142
-22.9389867,-43.1808165
-22.8614271,-43.4952227
-22.8638976,-43.3365612
-22.8638976,-43.3365612
-22.8662498,-43.3275184
-22.8472161,-43.2754407
-22.8764752,-43.2323067
-22.990566,-43.2315891
-22.8875863,-43.6553031
-22.9102135,-43.3868302
-22.8389771,-43.361185
-22.8683062,-43.3044361
-22.8643832,-43.3372362
-22.8851976,-43.2353599
-22.9133505,-43.4156585
-22.8880184,-43.2360617
-22.861923,-43.333259
-22.9110577,-43.2564735
-22.8543619,-43.34086
-22.87894,-43.253636
-22.8673416,-43.479295
-22.8395895,-43.2964617
-22.8472161,-43.2754407
-22.902377,-43.3552729
-22.9395041,-43.2515359
-22.829621,-43.346249
-22.9090026,-43.2562644
-22.825821,-43.375392
-22.9044214,-43.3442039
-22.9088904,-43.3562161
-22.864483,-43.337248
-22.8712413,-43.4879546
-22.8636154,-43.3357482
-22.8988889,-43.3219444
-22.8718816,-43.4520566
-22.9038088,-43.3173433
-22.8604671,-43.5145623
-22.8725334,-43.3363639
-22.9190938,-43.2661663
-22.861923,-43.333259
-22.8604006,-43.4884116
-22.8593331,-43.275475900000004
-22.8725334,-43.3363639
-22.8675722,-43.3252865
-22.8543619,-43.34086
-22.8675722,-43.3252865
-22.911044,-43.262274
-22.810449,-43.3345248
-22.8701843,-43.2508806
-22.8429787,-43.2938186
-22.9048084,-43.3550791
-22.8575566,-43.2432209
-22.8104453,-43.1847149
-22.810424,-43.1843717
-22.8472362,-43.2500419
-22.9078627,-43.265928099999996
-22.8166575,-43.3751646
-22.8924682,-43.418885
-22.911044,-43.262274
-22.8250945,-43.386319
-22.8726426,-43.2934684
-22.8709633,-43.4426703
-22.8638976,-43.3365612
-22.8709633,-43.4426703
-22.8542705,-43.3402077
-22.8709633,-43.4426703
-22.887329,-43.2525851
-22.8246493,-43.3727275
-22.9836579,-43.196153
-22.9145614,-43.223931
-22.9481688,-43.3626721
-22.9534881,-43.3633412
-22.8561214,-43.4929487
-22.8205029,-43.3200577
-22.8703855,-43.4798073
-22.9645712,-43.1897517
-22.8614271,-43.4952227
-22.9107985,-43.1924115
-22.8619535,-43.3332002
-22.948125,-43.1940834
-22.8709633,-43.4426703
-22.863617,-43.2791188
-22.9606389,-43.1665395
-22.850536,-43.379337
-22.838459,-43.344702
-22.8399732,-43.3102432
-22.889874,-43.4824518
-22.8648423,-43.4771013
-22.8166575,-43.3751646
-22.823881,-43.27475
-22.8622983,-43.4914814
-22.845581,-43.28027
-22.889049,-43.2305197
-22.861923,-43.333259
-22.9653476,-43.1773404
-22.8487441,-43.2828813
-22.8484853,-43.2830598
-22.877436199999998,-43.2534948
-22.9313564,-43.3621042
-22.8134126,-43.376722
-22.8439764,-43.3618737
-22.9133505,-43.4156585
-22.8311384,-43.3506033
-22.9196001,-43.2855347
-22.8820321,-43.2496748
-22.8248598,-43.3389906
-22.8619565,-43.3254585
-22.8675722,-43.3252865
-22.9110577,-43.2564735
-22.9145803,-43.2822719
-22.831203,-43.379526
-22.8418111,-43.2814978
-22.9191206,-43.1907328
-22.8313558,-43.302223
-22.8604006,-43.4884116
-22.8763889,-43.3033333
-22.9742852,-43.3330872
-22.8588459,-43.4892169
-22.83386,-43.3837151
-22.840607,-43.3608
-22.8593331,-43.275475900000004
-22.8427263,-43.3730742
-22.951838,-43.3546
-22.9388786,-43.255823
-22.8650532,-43.2940226
-22.9096038,-43.2698886
-22.8928103,-43.4285086
-22.893169,-43.428917
-22.8604006,-43.4884116
-22.937012,-43.2569973
-22.9641669,-43.1898623
-22.8758346,-43.4097756
-22.9052507,-43.2340127
-22.848071,-43.360221
-22.9130741,-43.2659034
-22.8364424,-43.3585458
-22.8215809,-43.412031
-22.8235797,-43.3582608
-22.8695107,-43.4558134
-22.907639,-43.265585
-22.8975334,-43.2313023
-22.8530359,-43.3202358
-22.8659611,-43.4650851
-22.8875573,-43.2581953
-22.8971265,-43.5416683
-22.8627778,-43.3152778
-22.8604006,-43.4884116
-22.8634421,-43.2780966
-22.8600881,-43.4863223
-22.8938868,-43.3213901
-22.8634421,-43.2780966
-22.8136986,-43.3765478
-22.8927858,-43.4187216
-22.8927858,-43.4187216
-22.9949634,-43.237307
-22.8365265,-43.3965384
-22.9939022,-43.2358343
-22.8574971,-43.2430137
-22.9002778,-43.1952778
-22.846559,-43.284962
-22.9169605,-43.4013271
-22.8612593,-43.2758573
-23.0111343,-43.3320207
-22.8761113,-43.2746546
-22.8604006,-43.4884116
-22.9227979,-43.3549637
-22.9230494,-43.3739788
-22.840607,-43.3608
-22.840219,-43.3446847
-22.9196001,-43.2855347
-22.8148502,-43.3040586
-22.8742263,-43.4685442
-22.9274185,-43.2174849
-22.951932,-43.356166
-22.8720843,-43.4796267
-22.9481688,-43.3626721
-22.9438651,-43.2413015
-22.8789777,-43.2155785
-22.857229,-43.3527636
-22.9196001,-43.2855347
-22.9139074,-43.2833747
-22.856814,-43.49791
-22.8694071,-43.4790849
-22.9097965,-43.1864999
-22.8427442,-43.3415354
-22.860855,-43.244405
-22.9918352,-43.2472354
-22.9375309,-43.2568825
-22.9128703,-43.2845545
-22.8822363,-43.3245974
-22.9481688,-43.3626721
-22.8575566,-43.2432209
-22.8908797,-43.5336475
-22.949212,-43.360861
-22.9240186,-43.1772566
-22.8635538,-43.2791674
-22.9442262,-43.3678585
-22.81086,-43.3122584
-22.9600991,-43.2080254
-22.9897576,-43.252715
-22.8604006,-43.4884116
-22.805264,-43.338821
-22.9815689,-43.2169748
-22.8658549,-43.2764278
-22.8806896,-43.2703547
-22.9522924,-43.3613131
-22.8709633,-43.4426703
-22.8627778,-43.3152778
-22.9707112,-43.1864433
-22.8523949,-43.4963917
-22.9110577,-43.2564735
-22.943603,-43.241073
-22.904184,-43.240213
-22.9435434,-43.2412996
-22.8729313,-43.2404233
-22.8231076,-43.3580185
-22.8472161,-43.2754407
-22.909371,-43.297911
-22.8725957,-43.3136
-22.9487017,-43.368887
-22.9441667,-43.2408333
-22.9238072,-43.1816027
-22.9375309,-43.2568825
-22.865184,-43.256354
-22.8220706,-43.3672684
-22.9481688,-43.3626721
-22.8548293,-43.4908951
-22.9295263,-43.2262719
-22.8166575,-43.3751646
-22.831203,-43.379526
-22.8558185,-43.4899041
-22.9606091,-43.1695241
-22.831203,-43.379526
-22.86226,-43.491764
-22.8241667,-43.364444399999996
-22.8604006,-43.4884116
-22.8659512,-43.2724853
-22.8621175,-43.2746707
-22.8317842,-43.3786129
-22.8603985,-43.2821082
-22.8603985,-43.2821082
-22.8603985,-43.2821082
-22.8662786,-43.4536384
-22.8620038,-43.2744675
-22.8624341,-43.2748755
-22.876859,-43.496378
-22.8649819,-43.2777703
-22.8627778,-43.3152778
-22.964521,-43.1798658
-22.9114384,-43.2430137
-22.9062445,-43.236919
-22.8166959,-43.3750987
-22.8926246,-43.2397455
-22.8887168,-43.2290004
-22.8604006,-43.4884116
-22.8593331,-43.275475900000004
-22.864444,-43.328136
-22.8164309,-43.3752905
-22.9375309,-43.2568825
-22.9438651,-43.2413015
-22.8224646,-43.3851224
-22.8429787,-43.2938186
-22.8604006,-43.4884116
-22.9939022,-43.2358343
-22.9481688,-43.3626721
-22.8588459,-43.4892169
-22.9196001,-43.2855347
-22.8954077,-43.4780422
-22.8615397,-43.2741434
-22.9441667,-43.2408333
-22.8718726,-43.45419
-22.892074,-43.2399571
-22.825612,-43.3223656
-22.8923272,-43.2581953
-22.8819411,-43.4150143
-22.9395041,-43.2515359
-22.8401095,-43.3780741
-22.9395041,-43.2515359
-22.8763889,-43.3033333
-22.8600881,-43.4863223
-22.8230742,-43.3861426
-22.8469239,-43.2969005
-22.9385731,-43.2519803
-22.831203,-43.379526
-22.873115,-43.491839
-22.9384852,-43.2516233
-22.859784,-43.4888509
-22.872688,-43.418691
-22.8675384,-43.2552477
-22.8626395,-43.2539991
-22.9086611,-43.314744
-22.8675722,-43.3252865
-22.9832192,-43.1919477
-22.876013,-43.305582
-22.907614,-43.265112
-22.8555403,-43.4895957
-22.8786524,-43.4285172
-22.8429787,-43.2938186
-22.9168574,-43.1758537
-22.8429787,-43.2938186
-22.8721522,-43.4436913
-22.838642,-43.285516
-22.8237172,-43.3317028
-22.8311384,-43.3506033
-22.9095238,-43.2554717
-22.9395041,-43.2515359
-22.8094553,-43.3089519
-22.8899874,-43.2736259
-22.9084965,-43.3682336
-22.9880005,-43.2479212
-22.9068423,-43.1781471
-22.8541895,-43.3518831
-22.8600881,-43.4863223
-22.8763889,-43.3033333
-22.8563684,-43.4898289
-22.82304,-43.3279105
-22.8627778,-43.3152778
-22.9196001,-43.2855347
-22.9465479,-43.3697197
-22.8604006,-43.4884116
-22.8758824,-43.2380737
-22.8825916,-43.2492432
-22.8936111,-43.3163889
-22.870248,-43.241696
-22.8780979,-43.4483194
-22.9879841,-43.2479825
-22.9895272,-43.2321185
-22.8858122,-43.3436234
-22.86674,-43.457294
-22.9465479,-43.3697197
-22.863389,-43.4105671
-22.9465479,-43.3697197
-22.9079866,-43.2660959
-22.9052507,-43.2340127
-22.8593331,-43.275475900000004
-22.949834,-43.36631
-22.871457,-43.292699999999996
-22.8593381,-43.2756731
-22.9052222,-43.2348218
-22.8676477,-43.4161608
-22.8298757,-43.2969715
-22.819362,-43.366922
-22.8636746,-43.2553804
-22.9204353,-43.1804722
-22.9248003,-43.2117179
-22.8822363,-43.3245974
-22.8387811,-43.4055911
-22.8923272,-43.2581953
-22.869939,-43.3311149
-22.907639,-43.265585
-22.8472161,-43.2754407
-22.8590689,-43.2754178
-22.8543104,-43.241442
-22.8836319,-43.4227682
-22.9075949,-43.2773157
-22.8694071,-43.4790849
-22.9062445,-43.236919
-22.9062445,-43.236919
-22.9465479,-43.3697197
-22.9939022,-43.2358343
-22.9081911,-43.2359934
-22.8627817,-43.26803
-22.9196001,-43.2855347
-22.893564,-43.462515
-22.823181,-43.3594717
-22.8626395,-43.2539991
-22.8694071,-43.4790849
-23.0359526,-43.4699195
-22.8664009,-43.4705471
-22.8622553,-43.2706836
-22.9078627,-43.265928099999996
-22.9395041,-43.2515359
-22.8604006,-43.4884116
-22.9027463,-43.2684052
-22.8603985,-43.2821082
-22.9554378,-43.3497223
-22.9078627,-43.265928099999996
-22.9288836,-43.3542305
-22.8604006,-43.4884116
-22.8856237,-43.3481044
-22.8626395,-43.2539991
-22.8677888,-43.4248795
-22.9136108,-43.2584029
-22.8524903,-43.3424532
-22.8428941,-43.3355731
-22.8148203,-43.2302931
-22.8763889,-43.3033333
-22.9939022,-43.2358343
-22.8560331,-43.247069
-22.9930206,-43.2377441
-22.8429787,-43.2938186
-22.8552714,-43.242187799999996
-22.8436111,-43.2936111
-22.8604006,-43.4884116
-22.8436111,-43.2936111
-22.9395041,-43.2515359
-22.8882898,-43.2492801
-22.8604006,-43.4884116
-22.8830377,-43.2457507
-22.9441667,-43.2408333
-22.8162555,-43.3584955
-22.847331,-43.2754
-22.9853639,-43.2040798
-22.9708637,-43.2069645
-22.863406,-43.2873784
-22.8614979,-43.2786079
-22.8472161,-43.2754407
-22.8603985,-43.2821082
-22.8690279,-43.2428065
-22.9150854,-43.3352507
-22.9052507,-43.2340127
-22.9052507,-43.2340127
-22.9441667,-43.2408333
-22.8469239,-43.2969005
-22.9370686,-43.2491277
-22.8654249,-43.2958533
-22.8184513,-43.3030143
-22.8626186,-43.2959604
-22.8939906,-43.2268566
-22.9939022,-43.2358343
-22.8965991,-43.3509066
-22.8671654,-43.2784828
-22.926929,-43.216713
-22.9882617,-43.2498996
-22.8035488,-43.3304942
-22.9078627,-43.265928099999996
-22.8728883,-43.5007329
-22.8694071,-43.4790849
-22.9615018,-43.1662396
-22.8694071,-43.4790849
-22.8760677,-43.4871617
-22.873115,-43.491839
-22.959311,-43.170479
-22.9156722,-43.279139
-22.8226838,-43.2734614
-22.9435434,-43.2412996
-22.8892878,-43.2351465
-22.8153223,-43.360173
-22.8439764,-43.3618737
-22.8354869,-43.3732052
-22.9167049,-43.204647
-22.8438243,-43.3564595
-22.8305648,-43.3015643
-22.8830377,-43.2457507
-22.8184513,-43.3030143
-22.9265111,-43.1964401
-22.9265111,-43.1964401
-22.8255312,-43.34446
-22.9554378,-43.3497223
-22.9325728,-43.2410248
-22.8472161,-43.2754407
-22.9473031,-43.3594905
-22.8138229,-43.3399487
-22.8614271,-43.4952227
-22.8887198,-43.2436959
-22.9332232,-43.181432
-22.854415,-43.493305
-22.8654866,-43.2619815
-22.8341614,-43.3911252
-22.923959,-43.2098332
-22.8122261,-43.3619715
-22.8382119,-43.3659642
-22.8865213,-43.3506083
-22.8464802,-43.296917
-22.9395041,-43.2515359
-22.915146,-43.2206027
-22.8469239,-43.2969005
-22.9879841,-43.2479825
-22.8548166,-43.3749291
-22.876346,-43.301896
-22.869508,-43.475693
-22.8759836,-43.3024082
-22.8759836,-43.3024082
-22.852281,-43.379407
-22.8604006,-43.4884116
-22.8488651,-43.3717222
-22.9265111,-43.1964401
-22.8990511,-43.2785299
-22.8604006,-43.4884116
-22.9393905,-43.2515274
-22.8466712,-43.2759381
-22.8795382,-43.489301
-22.9880005,-43.2479212
-22.823181,-43.3594717
-22.8822523,-43.2262139
-22.8654866,-43.2619815
-22.8561214,-43.4929487
-22.8691074,-43.2377013
-22.8976187,-43.2612322
-22.9269569,-43.2173886
-22.8604006,-43.4884116
-22.9645712,-43.1897517
-22.8388125,-43.2950253
-22.8408542,-43.294503
-22.8795382,-43.489301
-22.8593331,-43.275475900000004
-22.8595673,-43.4917482
-22.8217987,-43.3986245
-22.9608214,-43.1688438
-22.8578104,-43.2431225
-22.8966753,-43.245079
-22.860562,-43.4884837
-22.846976,-43.297453
-22.8875863,-43.6553031
-22.9645712,-43.1897517
-22.9487017,-43.368887
-22.8166575,-43.3751646
-22.9465479,-43.3697197
-22.9487017,-43.368887
-22.9441667,-43.2408333
-22.8200109,-43.2947043
-22.869508,-43.475693
-22.913986,-43.284782
-22.9385902,-43.2525441
-22.8814992,-43.2676233
-22.9481372,-43.3654156
-22.9315441,-43.3622651
-22.8466982,-43.238126
-22.917103,-43.2060102
-22.84706,-43.285919
-22.8742263,-43.4685442
-22.8604006,-43.4884116
-22.8486136,-43.2833385
-22.8475507,-43.2893022
-22.8488289,-43.2822927
-22.8612667,-43.3183993
-22.9121092,-43.2788148
-22.8954241,-43.3494644
-22.8811734,-43.3705487
-22.8707343,-43.3359627
-22.8934181,-43.4791024
-22.8742263,-43.4685442
-22.8742263,-43.4685442
-22.9397231,-43.256402800000004
-22.8242226,-43.364504
-22.8725957,-43.3136
-22.867538,-43.327339
-22.8016049,-43.1903081
-22.869594,-43.475696
-22.889752,-43.464619
-22.9222022,-43.1797866
-22.879372,-43.216816
-22.8080985,-43.3183281
-22.8439001,-43.3131832
-22.8622983,-43.4914814
-22.8600881,-43.4863223
-22.8550195,-43.4971339
-22.9395041,-43.2515359
-22.8391092,-43.3111591
-22.8750681,-43.4474447
-22.8604006,-43.4884116
-22.9165994,-43.2501796
-22.8622983,-43.4914814
-22.8694071,-43.4790849
-22.9088519,-43.2564317
-22.8808317,-43.2968554
-22.8604006,-43.4884116
-22.9176477,-43.2204613
-22.9029872,-43.7180536
-22.8694071,-43.4790849
-22.9441667,-43.2408333
-22.8627817,-43.26803
-22.8786524,-43.4285172
-22.9879841,-43.2479825
-22.8799105,-43.2263825
-22.9939022,-43.2358343
-22.8240137,-43.3642564
-22.8856237,-43.3481044
-22.8604006,-43.4884116
-22.926929,-43.216713
-22.8604006,-43.4884116
-22.8604006,-43.4884116
-22.8694071,-43.4790849
-22.9879841,-43.2479825
-22.8212984,-43.2852622
-22.9052507,-43.2340127
-22.8675722,-43.3252865
-22.8074108,-43.3048626
-22.823181,-43.3594717
-22.9647774,-43.1896295
-22.9298821,-43.2271434
-22.8125532,-43.2290125
-22.9269569,-43.2173886
-22.8251932,-43.3449292
-22.8652165,-43.2970556
-22.8604006,-43.4884116
-22.9645712,-43.1897517
-22.9269569,-43.2173886
-22.8716509,-43.2562752
-22.8533587,-43.3383604
-22.8526843,-43.3424974
-22.8704692,-43.245423
-22.9657278,-43.1959756
-22.9647774,-43.1896295
-22.8612838,-43.2805393
-22.8604006,-43.4884116
-22.840692,-43.2880248
-22.8604006,-43.4884116
-22.951838,-43.3546
-22.824089999999998,-43.381924
-22.9465479,-43.3697197
-22.8742263,-43.4685442
-22.820089,-43.29428
-22.9465479,-43.3697197
-22.8709633,-43.4426703
-22.823181,-43.3594717
-22.8212984,-43.2852622
-22.9395041,-43.2515359
-22.9079866,-43.2660959
-22.9250817,-43.2143265
-22.8244051,-43.386729
-22.8648938,-43.2623787
-22.8649973,-43.261258
-22.8553516,-43.2422473
-22.9081728,-43.2214442
-22.8795382,-43.489301
-22.8709633,-43.4426703
-22.8520764,-43.3467838
-22.8604006,-43.4884116
-22.8759836,-43.3024082
-22.8694071,-43.4790849
-22.8795382,-43.489301
-22.951838,-43.3546
-22.9464086,-43.3696807
-22.8449762,-43.3682066
-22.9939022,-43.2358343
-22.8916443,-43.2204492
-22.9607135,-43.1695418
-22.8574907,-43.329357
-22.8759688,-43.526314
-22.8212984,-43.2852622
-22.8212984,-43.2852622
-22.8462178,-43.3671282
-22.9465479,-43.3697197
-22.8694071,-43.4790849
-22.8255312,-43.34446
-22.8659611,-43.4650851
-22.8212984,-43.2852622
-22.8487087,-43.2825345
-22.8472161,-43.2754407
-22.8460739,-43.2965516
-22.972361,-43.1874237
-22.8388125,-43.2950253
-22.8436111,-43.2936111
-22.8436111,-43.2936111
-22.8604006,-43.4884116
-22.82304,-43.3279105
-22.8229118,-43.3767869
-22.8626502,-43.2679983
-22.860269,-43.484465
-22.8949911,-43.4818929
-22.9395041,-43.2515359
-22.8622012,-43.2638393
